OID_,NAME,ZONE_CODE,LST_COUNT,AREA,LST_MIN,LST_MAX,LST_RANGE,LST_MEAN,LST_STD,LST_SUM,LST_MEDIAN,LST_PCT90,Date,LST_Year,LST_Month,MERGE_SRC
144,Mabale,9,1.000000000000000,0.010000000000000,29.842519760131800,29.842519760131800,0.000000000000000,29.842519760131800,0.000000000000000,29.842519760131800,29.842519760131800,29.842519760131800,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
145,Nekatambe,1,4.000000000000000,0.040000000000000,28.740158081054700,30.669290542602500,1.929132461547850,29.773622035980200,0.685522357890667,119.094488143921000,29.842519760131800,30.421259307861300,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
146,Nemananga,2,2.000000000000000,0.020000000000000,30.118110656738300,30.118110656738300,0.000000000000000,30.118110656738300,0.000000000000000,60.236221313476600,30.118110656738300,30.118110656738300,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
147,Sidinda,3,6.000000000000000,0.060000000000000,29.842519760131800,30.944881439209000,1.102361679077150,30.439632415771500,0.513532377368671,182.637794494629000,30.531496047973600,30.944881439209000,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
148,Simangani,4,5.000000000000000,0.050000000000000,30.393701553344700,31.771654129028300,1.377952575683590,30.944881820678700,0.461151317791471,154.724409103394000,30.944881439209000,31.440945053100600,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
149,Unknown 16,5,1.000000000000000,0.010000000000000,32.598426818847700,32.598426818847700,0.000000000000000,32.598426818847700,0.000000000000000,32.598426818847700,32.598426818847700,32.598426818847700,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
150,Chidobe,6,1.000000000000000,0.010000000000000,29.566928863525400,29.566928863525400,0.000000000000000,29.566928863525400,0.000000000000000,29.566928863525400,29.566928863525400,29.566928863525400,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
151,Jambezi,7,2.000000000000000,0.020000000000000,29.566928863525400,30.118110656738300,0.551181793212891,29.842519760131800,0.275590896606445,59.685039520263700,29.842519760131800,30.062992477417000,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
152,Kachecheti,8,2.000000000000000,0.020000000000000,29.015748977661100,30.118110656738300,1.102361679077150,29.566929817199700,0.551180839538574,59.133859634399400,29.566929817199700,30.007874488830600,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
153,Mabale,9,1.000000000000000,0.010000000000000,27.637794494628900,27.637794494628900,0.000000000000000,27.637794494628900,0.000000000000000,27.637794494628900,27.637794494628900,27.637794494628900,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
154,Nekatambe,1,4.000000000000000,0.040000000000000,26.811023712158200,28.464567184448200,1.653543472290040,27.775590419769300,0.600635668276084,111.102361679077000,27.913385391235400,28.299212646484400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
155,Nemananga,2,2.000000000000000,0.020000000000000,28.188976287841800,28.740158081054700,0.551181793212891,28.464567184448200,0.275590896606445,56.929134368896500,28.464567184448200,28.685039901733400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
156,Sidinda,3,6.000000000000000,0.060000000000000,27.913385391235400,28.740158081054700,0.826772689819336,28.372703552246100,0.304677199893736,170.236221313477000,28.326771736145000,28.740158081054700,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
157,Simangani,4,5.000000000000000,0.050000000000000,28.188976287841800,29.015748977661100,0.826772689819336,28.409449005127000,0.321391452153893,142.047245025635000,28.188976287841800,28.795276260376000,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
158,Unknown 16,5,1.000000000000000,0.010000000000000,29.566928863525400,29.566928863525400,0.000000000000000,29.566928863525400,0.000000000000000,29.566928863525400,29.566928863525400,29.566928863525400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
159,Chidobe,6,1.000000000000000,0.010000000000000,28.188976287841800,28.188976287841800,0.000000000000000,28.188976287841800,0.000000000000000,28.188976287841800,28.188976287841800,28.188976287841800,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
160,Jambezi,7,2.000000000000000,0.020000000000000,27.913385391235400,28.464567184448200,0.551181793212891,28.188976287841800,0.275590896606445,56.377952575683600,28.188976287841800,28.409449005127000,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
161,Kachecheti,8,2.000000000000000,0.020000000000000,27.637794494628900,28.740158081054700,1.102363586425780,28.188976287841800,0.551181793212891,56.377952575683600,28.188976287841800,28.629921722412100,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
162,Mabale,9,1.000000000000000,0.010000000000000,26.535432815551800,26.535432815551800,0.000000000000000,26.535432815551800,0.000000000000000,26.535432815551800,26.535432815551800,26.535432815551800,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
163,Nekatambe,1,4.000000000000000,0.040000000000000,27.362205505371100,28.464567184448200,1.102361679077150,27.913385868072500,0.389743709298112,111.653543472290000,27.913385391235400,28.299212646484400,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
164,Nemananga,2,2.000000000000000,0.020000000000000,28.188976287841800,29.015748977661100,0.826772689819336,28.602362632751500,0.413386344909668,57.204725265502900,28.602362632751500,28.933071708679200,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
165,Sidinda,3,6.000000000000000,0.060000000000000,27.913385391235400,28.740158081054700,0.826772689819336,28.418635368347200,0.334388668630045,170.511812210083000,28.464567184448200,28.740158081054700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
166,Simangani,4,5.000000000000000,0.050000000000000,28.188976287841800,29.291337966918900,1.102361679077150,28.574803161621100,0.373828949045762,142.874015808105000,28.464567184448200,28.960629653930700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
167,Unknown 16,5,1.000000000000000,0.010000000000000,29.015748977661100,29.015748977661100,0.000000000000000,29.015748977661100,0.000000000000000,29.015748977661100,29.015748977661100,29.015748977661100,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
168,Chidobe,6,1.000000000000000,0.010000000000000,28.740158081054700,28.740158081054700,0.000000000000000,28.740158081054700,0.000000000000000,28.740158081054700,28.740158081054700,28.740158081054700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
169,Jambezi,7,2.000000000000000,0.020000000000000,27.637794494628900,28.464567184448200,0.826772689819336,28.051180839538600,0.413386344909668,56.102361679077100,28.051180839538600,28.381889915466300,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
170,Kachecheti,8,2.000000000000000,0.020000000000000,28.188976287841800,29.015748977661100,0.826772689819336,28.602362632751500,0.413386344909668,57.204725265502900,28.602362632751500,28.933071708679200,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
171,Mabale,9,1.000000000000000,0.010000000000000,27.086614608764600,27.086614608764600,0.000000000000000,27.086614608764600,0.000000000000000,27.086614608764600,27.086614608764600,27.086614608764600,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
172,Nekatambe,1,4.000000000000000,0.040000000000000,31.496063232421900,32.874015808105500,1.377952575683590,32.185039520263700,0.496827760878102,128.740158081055000,32.185039520263700,32.708661270141600,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
173,Nemananga,2,2.000000000000000,0.020000000000000,32.874015808105500,33.700786590576200,0.826770782470703,33.287401199340800,0.413385391235352,66.574802398681600,33.287401199340800,33.618109512329100,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
174,Sidinda,3,6.000000000000000,0.060000000000000,32.047245025634800,33.425197601318400,1.377952575683590,32.828084309895800,0.537617336198797,196.968505859375000,32.874015808105500,33.425197601318400,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
175,Simangani,4,5.000000000000000,0.050000000000000,32.598426818847700,33.976379394531300,1.377952575683590,33.094488525390600,0.474144063200689,165.472442626953000,32.874015808105500,33.645669555664100,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
176,Unknown 16,5,1.000000000000000,0.010000000000000,33.976379394531300,33.976379394531300,0.000000000000000,33.976379394531300,0.000000000000000,33.976379394531300,33.976379394531300,33.976379394531300,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
177,Chidobe,6,1.000000000000000,0.010000000000000,33.425197601318400,33.425197601318400,0.000000000000000,33.425197601318400,0.000000000000000,33.425197601318400,33.425197601318400,33.425197601318400,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
178,Jambezi,7,2.000000000000000,0.020000000000000,32.047245025634800,33.149604797363300,1.102359771728520,32.598424911499000,0.551179885864258,65.196849822998000,32.598424911499000,33.039368820190400,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
179,Kachecheti,8,2.000000000000000,0.020000000000000,32.874015808105500,33.976379394531300,1.102363586425780,33.425197601318400,0.551181793212891,66.850395202636700,33.425197601318400,33.866143035888700,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
180,Mabale,9,1.000000000000000,0.010000000000000,32.047245025634800,32.047245025634800,0.000000000000000,32.047245025634800,0.000000000000000,32.047245025634800,32.047245025634800,32.047245025634800,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_08_FLOAT_WMA
181,Nekatambe,1,4.000000000000000,0.040000000000000,36.181102752685500,37.559055328369100,1.377952575683590,36.870079040527300,0.496827760878102,147.480316162109000,36.870079040527300,37.393700790405300,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
182,Nemananga,2,2.000000000000000,0.020000000000000,38.937007904052700,39.763778686523400,0.826770782470703,39.350393295288100,0.413385391235352,78.700786590576200,39.350393295288100,39.681101608276400,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
183,Sidinda,3,6.000000000000000,0.060000000000000,38.110237121582000,39.212596893310500,1.102359771728520,38.753281275431300,0.343721048565086,232.519687652588000,38.799213409423800,39.074802398681600,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
184,Simangani,4,5.000000000000000,0.050000000000000,37.283466339111300,39.212596893310500,1.929130554199220,37.944882202148400,0.710146050683541,189.724411010742000,37.834644317627000,38.771652984619100,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
185,Unknown 16,5,1.000000000000000,0.010000000000000,38.937007904052700,38.937007904052700,0.000000000000000,38.937007904052700,0.000000000000000,38.937007904052700,38.937007904052700,38.937007904052700,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
186,Chidobe,6,1.000000000000000,0.010000000000000,38.937007904052700,38.937007904052700,0.000000000000000,38.937007904052700,0.000000000000000,38.937007904052700,38.937007904052700,38.937007904052700,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
187,Jambezi,7,2.000000000000000,0.020000000000000,38.385826110839800,39.212596893310500,0.826770782470703,38.799211502075200,0.413385391235352,77.598423004150400,38.799211502075200,39.129919815063500,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
188,Kachecheti,8,2.000000000000000,0.020000000000000,38.661418914794900,39.488189697265600,0.826770782470703,39.074804306030300,0.413385391235352,78.149608612060500,39.074804306030300,39.405512619018600,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
189,Mabale,9,1.000000000000000,0.010000000000000,37.559055328369100,37.559055328369100,0.000000000000000,37.559055328369100,0.000000000000000,37.559055328369100,37.559055328369100,37.559055328369100,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_09_FLOAT_WMA
190,Nekatambe,1,4.000000000000000,0.040000000000000,41.968502044677700,43.622047424316400,1.653545379638670,42.864172935485800,0.596671738722437,171.456691741943000,42.933071136474600,43.456692886352500,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
191,Nemananga,2,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
192,Sidinda,3,6.000000000000000,0.060000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,270.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
193,Simangani,4,5.000000000000000,0.050000000000000,43.346458435058600,45.000000000000000,1.653541564941410,44.118110656738300,0.638038197399913,220.590553283691000,43.897636413574200,44.889764404296900,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
194,Unknown 16,5,1.000000000000000,0.010000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
195,Chidobe,6,1.000000000000000,0.010000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
196,Jambezi,7,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
197,Kachecheti,8,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
198,Mabale,9,1.000000000000000,0.010000000000000,43.622047424316400,43.622047424316400,0.000000000000000,43.622047424316400,0.000000000000000,43.622047424316400,43.622047424316400,43.622047424316400,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_10_FLOAT_WMA
199,Nekatambe,1,4.000000000000000,0.040000000000000,40.866142272949200,42.519683837890600,1.653541564941410,41.830708503723100,0.631456823617315,167.322834014893000,41.968503952026400,42.437007141113300,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
200,Nemananga,2,2.000000000000000,0.020000000000000,43.346458435058600,45.000000000000000,1.653541564941410,44.173229217529300,0.826770782470703,88.346458435058600,44.173229217529300,44.834645843505900,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
201,Sidinda,3,6.000000000000000,0.060000000000000,43.622047424316400,45.000000000000000,1.377952575683590,44.219160079956100,0.488261095171197,265.314960479736000,44.311023712158200,44.724409103393600,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
202,Simangani,4,5.000000000000000,0.050000000000000,42.795276641845700,45.000000000000000,2.204723358154300,43.456693267822300,0.881889152527165,217.283466339111000,42.795276641845700,44.559054565429700,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
203,Unknown 16,5,1.000000000000000,0.010000000000000,44.724411010742200,44.724411010742200,0.000000000000000,44.724411010742200,0.000000000000000,44.724411010742200,44.724411010742200,44.724411010742200,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
204,Chidobe,6,1.000000000000000,0.010000000000000,42.795276641845700,42.795276641845700,0.000000000000000,42.795276641845700,0.000000000000000,42.795276641845700,42.795276641845700,42.795276641845700,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
205,Jambezi,7,2.000000000000000,0.020000000000000,43.070865631103500,43.622047424316400,0.551181793212891,43.346456527710000,0.275590896606445,86.692913055419900,43.346456527710000,43.566929244995100,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
206,Kachecheti,8,2.000000000000000,0.020000000000000,44.173229217529300,44.448818206787100,0.275588989257812,44.311023712158200,0.137794494628906,88.622047424316400,44.311023712158200,44.421259307861300,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
207,Mabale,9,1.000000000000000,0.010000000000000,41.692913055419900,41.692913055419900,0.000000000000000,41.692913055419900,0.000000000000000,41.692913055419900,41.692913055419900,41.692913055419900,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_11_FLOAT_WMA
208,Nekatambe,1,4.000000000000000,0.040000000000000,34.251968383789100,37.559055328369100,3.307086944580080,35.836614608764600,1.207184152856310,143.346458435059000,35.767717361450200,37.145669555664100,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
209,Nemananga,2,2.000000000000000,0.020000000000000,36.456691741943400,40.314960479736300,3.858268737792970,38.385826110839800,1.929134368896480,76.771652221679700,38.385826110839800,39.929133605957000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
210,Sidinda,3,6.000000000000000,0.060000000000000,38.110237121582000,39.488189697265600,1.377952575683590,38.799212773641000,0.521684056026371,232.795276641846000,38.937007904052700,39.350393295288100,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
211,Simangani,4,5.000000000000000,0.050000000000000,37.007873535156300,39.212596893310500,2.204723358154300,38.440943908691400,0.878437935709315,192.204719543457000,38.937007904052700,39.212596893310500,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
212,Unknown 16,5,1.000000000000000,0.010000000000000,40.314960479736300,40.314960479736300,0.000000000000000,40.314960479736300,0.000000000000000,40.314960479736300,40.314960479736300,40.314960479736300,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
213,Chidobe,6,1.000000000000000,0.010000000000000,36.732284545898400,36.732284545898400,0.000000000000000,36.732284545898400,0.000000000000000,36.732284545898400,36.732284545898400,36.732284545898400,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
214,Jambezi,7,2.000000000000000,0.020000000000000,38.110237121582000,38.661418914794900,0.551181793212891,38.385828018188500,0.275590896606445,76.771656036377000,38.385828018188500,38.606300735473600,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
215,Kachecheti,8,2.000000000000000,0.020000000000000,37.559055328369100,38.110237121582000,0.551181793212891,37.834646224975600,0.275590896606445,75.669292449951200,37.834646224975600,38.055118942260700,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA
216,Mabale,9,1.000000000000000,0.010000000000000,35.629920959472700,35.629920959472700,0.000000000000000,35.629920959472700,0.000000000000000,35.629920959472700,35.629920959472700,35.629920959472700,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_12_FLOAT_WMA