OID_,NAME,ZONE_CODE,PRECIP_COUNT,PRECIP_AREA,PRECIP_MIN,PRECIP_MAX,PRECIP_RANGE,PRECIP_MEAN,PRECIP_STD,PRECIP_SUM,PRECIP_MEDIAN,PRECIP_PCT90,Date,PRECIP_Year,PRECIP_Month,MERGE_SRC
144,Mabale,9,5.000000000000000,0.012500000372529,8.883710861206060,10.176712036132800,1.293001174926760,9.622415924072270,0.427118483497180,48.112079620361300,9.633722305297850,10.049018859863300,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
145,Nekatambe,1,15.000000000000000,0.037500001117587,1.040419936180120,1.489353656768800,0.448933720588684,1.236450568834940,0.130339409246111,18.546758532524100,1.276929855346680,1.359758520126340,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
146,Nemananga,2,7.000000000000000,0.017500000521541,1.341033935546880,1.496695995330810,0.155662059783936,1.425341980797900,0.056168341781293,9.977393865585330,1.451232671737670,1.476081180572510,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
147,Sidinda,3,18.000000000000000,0.045000001341105,0.734915137290955,1.145398616790770,0.410483479499817,0.913270741701126,0.125984296023828,16.438873350620300,0.946158826351166,1.043042111396790,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
148,Simangani,4,17.000000000000000,0.042500001266599,0.613155126571655,0.784719347953796,0.171564221382141,0.721341711633346,0.049080315407011,12.262809097766900,0.731754064559937,0.783996009826660,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
149,Unknown 16,5,4.000000000000000,0.010000000298023,0.648046553134918,1.201421737670900,0.553375184535980,0.803087338805199,0.230618122660113,3.212349355220800,0.681440532207489,1.049851965904240,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
150,Chidobe,6,3.000000000000000,0.007500000223517,1.249727129936220,1.531097292900090,0.281370162963867,1.395455757776900,0.115090121879035,4.186367273330690,1.405542850494390,1.505986404418950,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
151,Jambezi,7,10.000000000000000,0.025000000745058,1.079643368721010,1.340450763702390,0.260807394981384,1.210852038860320,0.083813949594914,12.108520388603200,1.197318792343140,1.315894174575810,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
152,Kachecheti,8,5.000000000000000,0.012500000372529,1.196359157562260,1.530776739120480,0.334417581558228,1.347195863723760,0.113671354856487,6.735979318618770,1.342130064964290,1.476698112487790,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
153,Mabale,9,5.000000000000000,0.012500000372529,1.752028226852420,1.773727416992190,0.021699190139771,1.761049222946170,0.010341982191555,8.805246114730840,1.752962350845340,1.773713016510010,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
154,Nekatambe,1,15.000000000000000,0.037500001117587,0.459100186824799,0.760528564453125,0.301428377628326,0.590250015258789,0.089042222694141,8.853750228881840,0.582211017608643,0.716269588470459,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
155,Nemananga,2,7.000000000000000,0.017500000521541,0.535939812660217,0.576716125011444,0.040776312351227,0.562549114227295,0.012017105989752,3.937843799591060,0.566122293472290,0.572486174106598,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
156,Sidinda,3,18.000000000000000,0.045000001341105,0.434708595275879,0.656843185424805,0.222134590148926,0.536284594072236,0.062833193703128,9.653122693300250,0.527757465839386,0.624468231201172,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
157,Simangani,4,17.000000000000000,0.042500001266599,0.401864409446716,0.459068000316620,0.057203590869904,0.434019116794362,0.017074778070615,7.378324985504150,0.434971600770950,0.456186139583588,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
158,Unknown 16,5,4.000000000000000,0.010000000298023,0.375660657882690,0.464679539203644,0.089018881320953,0.424086019396782,0.034668289461952,1.696344077587130,0.428001940250397,0.459616118669510,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
159,Chidobe,6,3.000000000000000,0.007500000223517,0.464097023010254,0.489356696605682,0.025259673595428,0.474380334218343,0.010833015110153,1.423141002655030,0.469687283039093,0.485422813892365,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
160,Jambezi,7,10.000000000000000,0.025000000745058,0.528552532196045,0.595667839050293,0.067115306854248,0.570086294412613,0.018581693042963,5.700862944126130,0.574688404798508,0.590891361236572,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
161,Kachecheti,8,5.000000000000000,0.012500000372529,0.474696755409241,0.522578060626984,0.047881305217743,0.501961064338684,0.015577512917116,2.509805321693420,0.502748370170593,0.516975724697113,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
162,Mabale,9,5.000000000000000,0.012500000372529,0.721420168876648,0.832707107067108,0.111286938190460,0.785583531856537,0.040575961539531,3.927917659282680,0.787292242050171,0.828837025165558,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
163,Nekatambe,1,15.000000000000000,0.037500001117587,0.031261987984180,0.054920047521591,0.023658059537411,0.041848361243804,0.006447255554741,0.627725418657064,0.040748633444309,0.051109661906958,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
164,Nemananga,2,7.000000000000000,0.017500000521541,0.041613724082708,0.045168906450272,0.003555182367563,0.043084867298603,0.001140702346313,0.301594071090221,0.042784269899130,0.044670491665602,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
165,Sidinda,3,18.000000000000000,0.045000001341105,0.031747959554195,0.047038216143847,0.015290256589651,0.040431891257564,0.004658725038473,0.727774042636156,0.040492091327906,0.045759456604719,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
166,Simangani,4,17.000000000000000,0.042500001266599,0.026764066889882,0.036321479827166,0.009557412937284,0.030769676956184,0.002493245219458,0.523084508255124,0.030146270990372,0.034058355540037,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
167,Unknown 16,5,4.000000000000000,0.010000000298023,0.026601731777191,0.029713582247496,0.003111850470304,0.028188081458211,0.001451859944183,0.112752325832844,0.028218505904078,0.029666772671044,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
168,Chidobe,6,3.000000000000000,0.007500000223517,0.036923870444298,0.040032185614109,0.003108315169811,0.038507100194693,0.001269630227307,0.115521300584078,0.038565244525671,0.039738797396421,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
169,Jambezi,7,10.000000000000000,0.025000000745058,0.040771085768938,0.047809354960918,0.007038269191980,0.044073050841689,0.002181784877711,0.440730508416891,0.044350411742926,0.047006603330374,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
170,Kachecheti,8,5.000000000000000,0.012500000372529,0.037083718925714,0.042898610234261,0.005814891308546,0.040463003516197,0.001927628908205,0.202315017580986,0.040944706648588,0.042283336818218,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
171,Mabale,9,5.000000000000000,0.012500000372529,0.045676901936531,0.054287265986204,0.008610364049673,0.049729534238577,0.002968701522174,0.248647671192884,0.050097215920687,0.053002534061670,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
172,Nekatambe,1,15.000000000000000,0.037500001117587,0.026802524924278,0.079077556729317,0.052275031805038,0.050519932061434,0.012831962024858,0.757798980921507,0.049472641199827,0.062757694721222,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
173,Nemananga,2,7.000000000000000,0.017500000521541,0.073251053690910,0.102835759520531,0.029584705829620,0.086658531001636,0.009719213739252,0.606609717011452,0.083690598607063,0.099872499704361,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
174,Sidinda,3,18.000000000000000,0.045000001341105,0.004402674734592,0.061547275632620,0.057144600898027,0.036458853735692,0.016652740093094,0.656259367242456,0.038636256009340,0.053686559945345,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
175,Simangani,4,17.000000000000000,0.042500001266599,0.000000018762647,0.026966961100698,0.026966942338051,0.010246845846790,0.007222731238738,0.174196379395424,0.007456186227500,0.021463630720973,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
176,Unknown 16,5,4.000000000000000,0.010000000298023,0.000000019368356,0.007589578162879,0.007589558794523,0.002213712371700,0.003146443229603,0.008854849486799,0.000632625977782,0.005692274449393,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
177,Chidobe,6,3.000000000000000,0.007500000223517,0.103701062500477,0.127909943461418,0.024208880960941,0.116329525907834,0.009910979750726,0.348988577723503,0.117377571761608,0.125803469121456,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
178,Jambezi,7,10.000000000000000,0.025000000745058,0.050913408398628,0.080171599984169,0.029258191585541,0.065976689755917,0.009848898618063,0.659766897559166,0.068268056958914,0.076651857793331,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
179,Kachecheti,8,5.000000000000000,0.012500000372529,0.106885023415089,0.145727738738060,0.038842715322971,0.124249500036240,0.013095743198546,0.621247500181198,0.126326590776443,0.138284483551979,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
180,Mabale,9,5.000000000000000,0.012500000372529,0.166506215929985,0.436064839363098,0.269558623433113,0.291925248503685,0.100773455584155,1.459626242518430,0.331742823123932,0.396327710151672,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
181,Nekatambe,1,15.000000000000000,0.037500001117587,0.707647204399109,1.124674558639530,0.417027354240417,0.861208514372508,0.117244670339839,12.918127715587600,0.844764113426208,0.996005535125732,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
182,Nemananga,2,7.000000000000000,0.017500000521541,0.924116432666779,1.137221336364750,0.213104903697968,1.027175835200720,0.072357683148081,7.190230846405030,1.026977658271790,1.118930387496950,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
183,Sidinda,3,18.000000000000000,0.045000001341105,0.547215700149536,0.860562145709991,0.313346445560455,0.710946718851725,0.098624718258394,12.797040939331100,0.711340516805649,0.830085486173630,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
184,Simangani,4,17.000000000000000,0.042500001266599,0.506329655647278,0.715438425540924,0.209108769893646,0.584172192741843,0.062474792007779,9.930927276611330,0.562254309654236,0.695474517345428,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
185,Unknown 16,5,4.000000000000000,0.010000000298023,0.509760499000549,0.534964442253113,0.025203943252563,0.517198830842972,0.010339870079596,2.068795323371890,0.512035191059113,0.528475642204285,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
186,Chidobe,6,3.000000000000000,0.007500000223517,1.046890854835510,1.401104807853700,0.354213953018188,1.224814732869470,0.144611855467194,3.674444198608400,1.226448535919190,1.366173553466800,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
187,Jambezi,7,10.000000000000000,0.025000000745058,0.754527807235718,0.999994397163391,0.245466589927673,0.886610966920853,0.082889177189593,8.866109669208530,0.912307500839233,0.966273236274719,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
188,Kachecheti,8,5.000000000000000,0.012500000372529,1.020231366157530,1.411909103393560,0.391677737236023,1.222827196121220,0.127728848064639,6.114135980606080,1.219722986221310,1.358842706680300,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
189,Mabale,9,5.000000000000000,0.012500000372529,1.236006259918210,1.561644434928890,0.325638175010681,1.388390350341800,0.109720335703776,6.941951751708980,1.381840825080870,1.512818694114690,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_09_WMA
190,Nekatambe,1,15.000000000000000,0.037500001117587,5.152741432189940,8.679361343383790,3.526619911193850,6.869043699900310,0.964735322095656,103.035655498505000,7.021724700927730,8.121543502807620,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
191,Nemananga,2,7.000000000000000,0.017500000521541,3.472661495208740,4.175354480743410,0.702692985534668,3.883762802396500,0.217487832616503,27.186339616775500,3.952656269073490,4.081233978271480,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
192,Sidinda,3,18.000000000000000,0.045000001341105,2.530379772186280,4.180920600891110,1.650540828704830,3.344390908877060,0.354856863708717,60.199036359787000,3.358800053596500,3.661166405677800,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
193,Simangani,4,17.000000000000000,0.042500001266599,2.764907360076900,4.335175037384030,1.570267677307130,3.699322391958800,0.413157295015055,62.888480663299600,3.715384006500240,4.200222778320310,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
194,Unknown 16,5,4.000000000000000,0.010000000298023,3.127616882324220,3.870640039443970,0.743023157119751,3.532029509544370,0.269619118737401,14.128118038177500,3.564930558204650,3.800567007064820,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
195,Chidobe,6,3.000000000000000,0.007500000223517,5.134749889373780,6.010617733001710,0.875867843627930,5.568860054016110,0.357612437546648,16.706580162048300,5.561212539672850,5.920736694335940,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
196,Jambezi,7,10.000000000000000,0.025000000745058,2.235398769378660,3.610526561737060,1.375127792358400,3.190185689926150,0.451398143447873,31.901856899261500,3.441201448440550,3.609322571754460,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
197,Kachecheti,8,5.000000000000000,0.012500000372529,4.386917114257810,5.639526367187500,1.252609252929690,4.981182193756100,0.502079994014014,24.905910968780500,5.011233329772950,5.550964355468750,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
198,Mabale,9,5.000000000000000,0.012500000372529,7.961921691894530,9.162290573120120,1.200368881225590,8.669918632507320,0.558530495862697,43.349593162536600,9.074006080627440,9.153046035766600,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_10_WMA
199,Nekatambe,1,15.000000000000000,0.037500001117587,51.458816528320300,76.912132263183600,25.453315734863300,67.065341186523400,6.995142241210390,1005.980117797850000,68.250221252441400,75.723242187500000,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
200,Nemananga,2,7.000000000000000,0.017500000521541,72.259956359863300,83.211593627929700,10.951637268066400,76.335940769740500,3.201854235845510,534.351585388184000,75.622550964355500,79.934234619140600,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
201,Sidinda,3,18.000000000000000,0.045000001341105,53.038341522216800,70.564743041992200,17.526401519775400,59.821217219034800,5.315261942345340,1076.781909942630000,59.186813354492200,66.823616027832000,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
202,Simangani,4,17.000000000000000,0.042500001266599,50.782398223877000,58.418529510498000,7.636131286621090,55.057266908533400,2.043756083167180,935.973537445068000,54.513969421386700,57.385438537597700,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
203,Unknown 16,5,4.000000000000000,0.010000000298023,52.394145965576200,57.688800811767600,5.294654846191410,54.802085876464800,2.042496393524690,219.208343505859000,54.562698364257800,57.082416152954100,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
204,Chidobe,6,3.000000000000000,0.007500000223517,77.649856567382800,78.737892150878900,1.088035583496090,78.111872355143200,0.459077585100370,234.335617065430000,77.947868347168000,78.579887390136700,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
205,Jambezi,7,10.000000000000000,0.025000000745058,65.469589233398400,80.244628906250000,14.775039672851600,72.004098510742200,4.889010430620640,720.040985107422000,71.253440856933600,78.754759216308600,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
206,Kachecheti,8,5.000000000000000,0.012500000372529,76.434936523437500,84.471343994140600,8.036407470703130,80.832351684570300,3.101061850240670,404.161758422852000,82.578231811523400,83.796734619140600,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
207,Mabale,9,5.000000000000000,0.012500000372529,78.710952758789100,82.770248413085900,4.059295654296880,80.939025878906300,1.518530475194980,404.695129394531000,81.703269958496100,82.416867065429700,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_11_WMA
208,Nekatambe,1,15.000000000000000,0.037500001117587,163.877853393555000,190.147842407227000,26.269989013671900,179.003869628906000,6.888369746349270,2685.058044433590000,178.019042968750000,188.225570678711000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
209,Nemananga,2,7.000000000000000,0.017500000521541,167.712921142578000,191.856460571289000,24.143539428710900,182.276842389788000,7.323727565400630,1275.937896728520000,185.080047607422000,189.073980712891000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
210,Sidinda,3,18.000000000000000,0.045000001341105,164.725814819336000,180.985321044922000,16.259506225585900,173.715327792697000,5.052595849876070,3126.875900268550000,174.053596496582000,178.860939025879000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
211,Simangani,4,17.000000000000000,0.042500001266599,169.993591308594000,182.440597534180000,12.447006225585900,175.381209429573000,3.141754115679400,2981.480560302730000,175.366851806641000,179.351376342773000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
212,Unknown 16,5,4.000000000000000,0.010000000298023,165.798522949219000,176.457153320313000,10.658630371093800,169.671249389648000,4.147370736797570,678.684997558594000,168.214660644531000,174.382000732422000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
213,Chidobe,6,3.000000000000000,0.007500000223517,203.706451416016000,213.671524047852000,9.965072631835940,209.067209879557000,4.103236455799300,627.201629638672000,209.823654174805000,212.901950073242000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
214,Jambezi,7,10.000000000000000,0.025000000745058,169.931274414063000,189.472702026367000,19.541427612304700,180.328552246094000,6.197148639563330,1803.285522460940000,181.452514648438000,188.947679138184000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
215,Kachecheti,8,5.000000000000000,0.012500000372529,189.744903564453000,212.829635620117000,23.084732055664100,195.108663940430000,8.892663964970110,975.543319702148000,191.459716796875000,204.329788208008000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA
216,Mabale,9,5.000000000000000,0.012500000372529,188.254745483398000,210.637573242188000,22.382827758789100,198.703790283203000,8.283940778850210,993.518951416016000,197.955352783203000,208.410339355469000,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_12_WMA